"","date","gpp","temp","prec","ppdf","vpd"
"82",2014-03-23,2.67327574166667,4.03741666666667,3.31018518518519e-06,0.000254309715,247.91875
"83",2014-03-24,2.76782789020833,3.82629166666667,2.08333333333333e-07,0.0002764131575,235.845833333333
"84",2014-03-25,2.751866625,2.09783333333333,0,0.0002991430075,182.81875
"85",2014-03-26,2.16292978958333,2.985375,1.99074074074074e-06,0.00016099782,291.333333333333
"86",2014-03-27,2.977940375,3.307,0,0.00034782323,355.2625
"87",2014-03-28,2.89473433333333,3.7748125,0,0.000388803345,325.777083333333
"88",2014-03-29,3.6760607475,7.0714375,0,0.00035932458,505.095833333333
"89",2014-03-30,3.83555333333333,4.99679166666667,3.125e-06,0.000334076435,317.758333333333
"90",2014-03-31,3.23303798958333,2.86389583333333,5.76388888888889e-06,0.0002541263275,260.839583333333
"91",2014-04-01,2.9006185125,0.7775625,9.9537037037037e-07,0.0002332283975,227.65
"92",2014-04-02,3.05734589791667,3.07070833333333,0,0.0004189191425,365.670833333333
"93",2014-04-03,3.048743039375,1.85964583333333,9.25925925925926e-08,0.000275492225,308.385416666667
"94",2014-04-04,3.02153999148936,2.86460416666667,0,0.00044992183,403.995833333333
"95",2014-04-05,3.28003385708333,4.65595833333333,9.30555555555556e-06,0.0004167768875,482.272916666667
"96",2014-04-06,1.96756436956522,5.4374375,1.43518518518519e-06,0.000181895835,236.335416666667
"97",2014-04-07,0.832917966666667,3.28883333333333,9.56712962962963e-05,6.41206e-05,21.35625
"98",2014-04-08,0.693742217948718,2.86175,7.08796296296296e-05,4.9340205e-05,1.21041666666667
"99",2014-04-09,2.98483114318182,1.9409375,2.40972222222222e-05,0.0001911798325,183.077083333333
"100",2014-04-10,2.62886382368421,3.23835416666667,3.21759259259259e-06,0.0004083906175,264.654166666667
"101",2014-04-11,2.44987176041667,6.21260416666667,8.47222222222222e-06,0.0001890061275,191.958333333333
"102",2014-04-12,3.75113032729167,5.81972916666667,2.05787037037037e-05,0.0003776945675,273.789583333333
"103",2014-04-13,3.34302888695652,6.9024375,6.06481481481481e-06,0.0002208806175,202.279166666667
"104",2014-04-14,3.78710825555556,6.56341666666667,2.12962962962963e-05,0.0003776320075,357.408333333333
"105",2014-04-15,1.98105433830303,5.76977083333333,1.71296296296296e-06,0.00047704244,423.36875
"106",2014-04-16,3.94989339390244,6.18072916666667,0,0.00047687839,521.947916666667
"107",2014-04-17,3.97741287291667,8.23108333333333,5.30092592592593e-06,0.00038516594,491.925
"108",2014-04-18,2.57744605319149,6.15927083333333,2.7962962962963e-05,0.0002350728975,69.8458333333333
"109",2014-04-19,4.6259437898421,7.7060625,0,0.0004846467525,360.527083333333
"110",2014-04-20,3.80126764583333,10.0597291666667,0,0.00048259685,492.79375
"111",2014-04-21,3.5266255625,10.1154375,0,0.0005225196925,568.158333333333
"112",2014-04-22,3.51391941666667,8.27545833333333,0,0.000545846115,448.325
"113",2014-04-23,3.48718466875,4.55652083333333,0,0.00057456872,404.15625
"114",2014-04-24,3.43795792,5.69825,0,0.00056228418,554.127083333333
"115",2014-04-25,4.02233901341463,8.165875,0,0.000563687445,745.260416666667
"116",2014-04-26,4.65779089777778,11.3856666666667,0,0.00046955054,916.202083333333
"117",2014-04-27,5.08368675977273,12.7107291666667,0,0.00053024734,959.220833333333
"118",2014-04-28,4.45104942857143,13.2059166666667,1.85185185185185e-06,0.000440165445,935.225
"119",2014-04-29,4.43219406382979,6.66689583333333,1.25e-06,0.00027228509,330.816666666667
"120",2014-04-30,4.12400962826087,4.04979166666667,0.000117453703703704,0.000410608735,322.39375
"121",2014-05-01,3.55211736595745,2.2829375,4.16898148148148e-05,0.00045279602,138.804166666667
"122",2014-05-02,4.89640930208333,5.38566666666667,4.14351851851852e-06,0.00052286628,442.970833333333
"123",2014-05-03,4.3284750687234,4.9294375,8.03240740740741e-06,0.0004261160925,400.722916666667
"124",2014-05-04,4.27229316382979,3.91166666666667,8.00925925925926e-06,0.0004935487175,384.522916666667
"125",2014-05-05,4.7616199375,4.8335,7.15277777777778e-06,0.0006313222425,462.560416666667
"126",2014-05-06,4.79875236666667,6.53183333333333,7.40740740740741e-06,0.000442738395,501.79375
"127",2014-05-07,3.41826356395833,4.73975,1.87268518518519e-05,0.0002078422975,246.495833333333
"128",2014-05-08,1.57382191360417,4.37983333333333,5.75925925925926e-05,6.95530775e-05,66.8541666666667
"129",2014-05-09,1.942866989375,5.4194375,4.8125e-05,8.89342675e-05,1.52916666666667
"130",2014-05-10,4.55852554042553,7.2145625,9.67592592592593e-06,0.000255852125,127.98125
"131",2014-05-11,3.93208802173913,7.1563125,1.64814814814815e-05,0.0002070342025,49.0520833333333
"132",2014-05-12,3.93654078723404,7.01125,1.16203703703704e-05,0.000194252625,84.3666666666667
"133",2014-05-13,5.45758495454545,8.18585416666667,9.25925925925926e-08,0.00037172523,311.408333333333
"134",2014-05-14,6.19692541666667,7.31720833333333,1.875e-06,0.0003060832575,328.13125
"135",2014-05-15,5.70467775,8.5155625,9.14351851851852e-06,0.000460537905,407.25
"136",2014-05-16,6.146181975,14.0047083333333,2.06018518518519e-06,0.000574827545,734.214583333333
"137",2014-05-17,7.469594375,15.818625,0,0.0006526953225,861.375
"138",2014-05-18,6.82112909302326,16.909125,8.10185185185185e-07,0.00059562917,1082.72916666667
"139",2014-05-19,2.83357281111111,13.1049166666667,0.000107106481481481,0.000180879235,278.841666666667
"140",2014-05-20,4.98909394444444,14.6470416666667,3.33333333333333e-06,0.0005012004175,360.483333333333
"141",2014-05-21,5.82817112195122,16.8410625,2.91666666666667e-06,0.0004812000875,595.175
"142",2014-05-22,5.48309825,19.9396458333333,0,0.000632439865,1072.125
"143",2014-05-23,5.709883625,20.9252083333333,0,0.00064211074,1136.45208333333
"144",2014-05-24,5.2676506,21.7989375,1.52777777777778e-06,0.000612176715,1230.14375
"145",2014-05-25,4.296441,18.3677708333333,4.16666666666667e-07,0.000572079155,687.479166666667
"146",2014-05-26,6.15535965714286,10.7459583333333,1.2962962962963e-06,0.0003920622025,295.072916666667
"147",2014-05-27,4.757959515625,6.81102083333333,1.15740740740741e-06,0.00039935312,326.08125
"148",2014-05-28,6.55743386842105,6.0615625,1.38888888888889e-07,0.0003289179975,238.28125
"149",2014-05-29,6.11554736571429,10.020625,3.0787037037037e-06,0.000725531525,505.877083333333
"150",2014-05-30,3.08259841521739,8.71825,4.27314814814815e-05,9.911986e-05,53.84375
"151",2014-05-31,4.33221003513513,10.5150833333333,3.61342592592593e-05,0.0003422187125,130.497916666667
"152",2014-06-01,5.64358596666667,11.8856458333333,6.94444444444444e-08,0.0006180855325,509.83125
"153",2014-06-02,5.48418592857143,11.6761458333333,1.38888888888889e-07,0.0007396241425,534.5
"154",2014-06-03,5.19825746153846,10.8235208333333,2.60648148148148e-05,0.00018803207,161.01875
"155",2014-06-04,4.5496263030303,14.2982083333333,5e-06,0.000302798645,174.639583333333
"156",2014-06-05,6.07747357142857,16.1253333333333,1.9212962962963e-06,0.00030133401,405.014583333333
"157",2014-06-06,4.00069266666667,15.2939583333333,2.07407407407407e-05,0.0003790048425,345.272916666667
"158",2014-06-07,5.10353577826087,15.4357916666667,3.71990740740741e-05,0.0006008310425,545.852083333333
"159",2014-06-08,2.95024957894737,17.7030833333333,1.59259259259259e-05,0.00054121064,680.308333333333
"160",2014-06-09,3.90415431578947,18.9934166666667,2.31481481481481e-05,0.000624478595,742.447916666667
"161",2014-06-10,6.59841996153846,17.0914375,0,0.0007383053675,729.820833333333
"162",2014-06-11,6.3000703030303,16.4557083333333,6.68981481481482e-06,0.000321955775,472.925
"163",2014-06-12,4.70644877,15.1795416666667,9.12731481481481e-05,0.0004808594075,370.385416666667
"164",2014-06-13,6.71351203125,12.0202291666667,1.61574074074074e-05,0.000252166015,227.414583333333
"165",2014-06-14,5.24919003225806,11.169125,0,0.0007767990625,609.0875
"166",2014-06-15,6.73543169411765,14.9873125,2.19907407407407e-06,0.000608519505,965.0125
"167",2014-06-16,4.35486715151515,11.7936875,2.26851851851852e-06,0.000416199355,632.385416666667
"168",2014-06-17,4.68030685714286,10.215,4.58333333333333e-06,0.000378547755,435.070833333333
"169",2014-06-18,5.32183736666667,14.8792083333333,7.87037037037037e-07,0.00052700918,772.383333333333
"170",2014-06-19,3.56099754871795,10.8586666666667,0.000107569444444444,0.000246549045,178.029166666667
"171",2014-06-20,5.41354635558824,9.38554166666667,4.74537037037037e-06,0.0004023557025,462.989583333333
"172",2014-06-21,4.07459531034483,9.27610416666667,5.06944444444444e-06,0.00057334795,581.741666666667
"173",2014-06-22,4.9841119137931,8.10222916666667,6.49537037037037e-05,0.000418508125,226.733333333333
"174",2014-06-23,3.86937684848485,8.5505625,4.52314814814815e-05,0.000344117145,130.1
"175",2014-06-24,5.26785903793103,11.360125,1.23842592592593e-05,0.00062883986,369.170833333333
"176",2014-06-25,4.54731515172414,10.85725,3.00925925925926e-07,0.0005535678125,501.3125
"177",2014-06-26,5.10857647407407,11.3886875,4.62962962962963e-08,0.0006371258725,600.9625
"178",2014-06-27,4.66763925,10.7238958333333,3.51851851851852e-06,0.0004554079425,428.8125
"179",2014-06-28,3.62561009047619,10.6000833333333,0.000114699074074074,0.00020252814,156.99375
"180",2014-06-29,5.11193580434783,12.2354791666667,4.94907407407407e-05,0.00018326969,79.2666666666667
"181",2014-06-30,4.15075779166667,11.4147916666667,1.05555555555556e-05,0.0001469702275,118.752083333333
"182",2014-07-01,3.82618394444444,12.90425,5.81018518518518e-06,0.0003400807075,281.55625
"183",2014-07-02,4.40895561,15.3020208333333,1.06944444444444e-05,0.0006329297625,712.372916666667
"184",2014-07-03,4.09377770588235,14.14425,4.04398148148148e-05,0.000329362675,202.075
"185",2014-07-04,4.04786375,16.9459791666667,1.62037037037037e-07,0.00066788716,753.827083333333
"186",2014-07-05,4.43638293333333,19.7438541666667,1.45833333333333e-06,0.000630438625,970.708333333333
"187",2014-07-06,4.89030311025641,19.0161458333333,0,0.00048411784,786.89375
"188",2014-07-07,3.598529,21.5581458333333,2.12962962962963e-06,0.000624293465,957.060416666667
"189",2014-07-08,4.42566397142857,22.2606458333333,9.25925925925926e-07,0.0005663429725,966.295833333333
"190",2014-07-09,5.69208999285714,21.9367708333333,1.68981481481481e-06,0.000651834145,1152.20416666667
"191",2014-07-10,5.6939645952381,21.3158333333333,6.48148148148148e-07,0.00065609732,1085.02708333333
"192",2014-07-11,3.85833593103448,17.6673541666667,1.15740740740741e-07,0.00067649953,933.689583333333
"193",2014-07-12,6.86666209090909,17.3388958333333,0,0.000652596255,878.94375
"194",2014-07-13,4.30236663157895,18.18375,3.52314814814815e-05,0.000279724545,378.520833333333
"195",2014-07-14,2.55230584411765,18.2952708333333,1.22685185185185e-05,0.0004338515175,548.25
"196",2014-07-15,4.06014593103448,18.0612708333333,1.38425925925926e-05,0.0004849047275,549.914583333333
"197",2014-07-16,4.81483516666667,18.9995416666667,1.24305555555556e-05,0.00041758307,578.25
"198",2014-07-17,4.86046649793103,20.3386041666667,2.13888888888889e-05,0.000646756245,871.05
"199",2014-07-18,5.24380504137931,19.7510625,1.22685185185185e-06,0.0005816397425,997.391666666667
"200",2014-07-19,5.66236689069767,17.7274166666667,7.46296296296296e-05,0.0002818755125,299.935416666667
"201",2014-07-20,5.429700684375,19.286875,2.29166666666667e-06,0.00055087701,637.4375
"202",2014-07-21,4.31047576666667,20.8392083333333,6.79398148148148e-05,0.000524872535,725.241666666667
"203",2014-07-22,6.04533056,21.8107291666667,2.5462962962963e-07,0.0005951602675,1137.94791666667
"204",2014-07-23,4.81288604761905,23.3934166666667,0,0.0006330366925,1706.725
"205",2014-07-24,7.55974268965517,24.0999791666667,1.12962962962963e-05,0.000614864925,1712.0375
"206",2014-07-25,5.95545017857143,23.9758125,0,0.0006210397075,1613.4375
"207",2014-07-26,7.61111355263158,24.8234375,1.75925925925926e-06,0.0005924077125,1823.22708333333
"208",2014-07-27,5.72725305609756,21.4315416666667,1.98611111111111e-05,0.00030995216,736.320833333333
"209",2014-07-28,5.78703238235294,23.0051041666667,4.51388888888889e-06,0.0005449615625,1197.02708333333
"210",2014-07-29,5.60886130769231,22.8480208333333,1.34953703703704e-05,0.00046020037,1062.83541666667
"211",2014-07-30,3.02285293548387,20.9176458333333,9.67592592592593e-05,0.00033713023,471.820833333333
"212",2014-07-31,4.7258237631579,20.4154375,1.04166666666667e-05,0.0005772103925,1067.90833333333
"213",2014-08-01,5.542370315,19.8179375,1.875e-06,0.000470682315,1054.3125
"214",2014-08-02,4.19228817948718,21.318125,0,0.000514250765,1221.11875
"215",2014-08-03,2.82657327027027,21.4324166666667,2.17592592592593e-05,0.0004023122675,493.19375
"216",2014-08-04,4.16549615116279,25.2638125,1.62037037037037e-07,0.00053940065,1441.32291666667
"217",2014-08-05,4.63660071111111,22.0839166666667,2.01388888888889e-05,0.00027987695,547.522916666667
"218",2014-08-06,3.13309,21.2536666666667,6.13425925925926e-05,0.000404131905,431.541666666667
"219",2014-08-07,4.27793436111111,18.4351875,4.31944444444444e-05,0.000244672755,355.435416666667
"220",2014-08-08,4.73254202857143,20.5444583333333,0,0.0005100915875,1097.8
"221",2014-08-09,4.85080875757576,21.1431666666667,8.33333333333333e-07,0.0005428744725,1016.42916666667
"222",2014-08-10,4.56783047428571,19.1276041666667,9.18981481481482e-06,0.0004485976575,816.191666666667
"223",2014-08-11,4.10369986486486,16.5630833333333,0.000124259259259259,0.0002506215225,311.235416666667
"224",2014-08-12,3.02056125757576,14.8762291666667,3.0787037037037e-06,0.0004102063875,432.889583333333
"225",2014-08-13,4.21151428125,14.3812291666667,9.44444444444444e-06,0.000421063905,363.066666666667
"226",2014-08-14,2.92802096129032,15.1136666666667,1.19907407407407e-05,0.0003902340225,428.047916666667
"227",2014-08-15,3.64223745,14.6868333333333,4.09259259259259e-05,0.0003475843375,266.358333333333
"228",2014-08-16,2.18350088888889,15.3997916666667,1.36574074074074e-06,0.0004908921275,570.227083333333
"229",2014-08-17,3.9746805,14.127625,5.99305555555556e-05,0.00026449246,248.9125
"230",2014-08-18,3.71509296875,13.6312291666667,3.28703703703704e-05,0.0003623632875,216.04375
"231",2014-08-19,4.34688886666667,12.1406875,3.85185185185185e-05,0.0002648186475,131.389583333333
"232",2014-08-20,5.2213812125,13.1635833333333,2.10416666666667e-05,0.0003009671075,187.827083333333
"233",2014-08-21,3.06136688235294,12.767375,3.00694444444444e-05,0.0002212814775,181.5875
"234",2014-08-22,2.52729875,13.7358125,2.91666666666667e-06,0.0004130515925,376.4375
"235",2014-08-23,3.71444106046512,12.199125,8.54861111111111e-05,0.00022097705,146.583333333333
"236",2014-08-24,3.366732225,12.0762291666667,1.66435185185185e-05,0.000309264085,192.977083333333
"237",2014-08-25,3.17711078378378,12.5754791666667,3.0787037037037e-06,0.00041306175,374.50625
"238",2014-08-26,1.78398293111111,12.6093333333333,4.15509259259259e-05,9.6572665e-05,213.872916666667
"239",2014-08-27,3.97330018918919,14.8743125,9.25925925925926e-08,0.0003881058775,664.34375
"240",2014-08-28,4.64476845756757,13.5577916666667,2.75462962962963e-06,0.0004187475275,449.48125
"241",2014-08-29,4.90091583333333,12.8007708333333,1.88425925925926e-05,0.00028642807,243.829166666667
"242",2014-08-30,5.33744878048781,11.8338541666667,8.00925925925926e-06,0.000234151115,252.629166666667
"243",2014-08-31,4.90374628571429,11.7057916666667,2.06018518518519e-06,0.00029576056,360.002083333333
"244",2014-09-01,3.5170390625,12.7703541666667,4.44444444444444e-06,0.0002838351875,351.770833333333
"245",2014-09-02,3.82150057575758,14.2127291666667,2.19907407407407e-06,0.0003679563725,426.929166666667
"246",2014-09-03,3.21112895625,14.8934791666667,0,0.000413422575,290.964583333333
"247",2014-09-04,4.54220697647059,16.7419375,0,0.00042824955,709.241666666667
"248",2014-09-05,4.91779425806452,15.401625,0,0.0004238468475,525.564583333333
"249",2014-09-06,3.64212460416667,13.6797291666667,1.85185185185185e-07,0.0003450130875,277.266666666667
"250",2014-09-07,3.0000457125,14.8275625,3.00925925925926e-07,0.00034787236,417.227083333333
"251",2014-09-08,1.85647731578947,14.83775,6.75231481481482e-05,0.00023597904,299.3
"252",2014-09-09,1.44685365357143,13.83725,7.24537037037037e-06,0.0002272047875,241.4125
"253",2014-09-10,6.39116077692308,13.1922708333333,3.40277777777778e-06,0.0003068879525,281.691666666667
"254",2014-09-11,1.91933862307692,12.550375,0,0.0002862123825,256.14375
"255",2014-09-12,1.544162425,12.9732708333333,6.71296296296296e-07,0.0001802529125,233.060416666667
"256",2014-09-13,2.69256875,12.2122708333333,1.38888888888889e-07,0.0003106962075,263.14375
"257",2014-09-14,3.95652276470588,12.1200833333333,4.62962962962963e-08,0.0003796529675,513.2625
"258",2014-09-15,2.07509655769231,13.8068125,2.31481481481481e-08,0.000341045585,484.14375
"259",2014-09-16,2.62037913333333,13.8496041666667,2.31481481481481e-08,0.0003388506725,457.635416666667
"260",2014-09-17,2.34451741466667,12.0920833333333,2.31481481481481e-08,0.0003077119425,330.583333333333
"261",2014-09-18,1.90889709677419,11.4221875,1.15740740740741e-07,0.0002889184425,242.875
"262",2014-09-19,1.36017065,11.7276666666667,0,0.000273341725,355.927083333333
"263",2014-09-20,1.73986394361111,10.6837291666667,9.02777777777778e-07,0.0001925957625,113.197916666667
"264",2014-09-21,2.13743529166667,9.85933333333333,0.000180810185185185,0.00010030595,16.7916666666667
"265",2014-09-22,3.03346189130435,7.64972916666667,0.000273726851851852,0.00011414803,90.1770833333333
"266",2014-09-23,4.88516680652174,3.85589583333333,8.58796296296296e-06,0.0002486818225,182.9125
"267",2014-09-24,3.72906741666667,4.60158333333333,7.17592592592593e-06,0.0001040205775,181.5
"268",2014-09-25,3.0442335,7.15177083333333,3.86574074074074e-06,0.0001338800575,145.416666666667
"269",2014-09-26,3.7070854,8.54625,2.40277777777778e-05,8.9685455e-05,107.135416666667
"270",2014-09-27,4.39888754285714,11.4725,0,0.0002500870425,558.647916666667
"271",2014-09-28,3.34323802777778,12.6088333333333,0,0.0002567937975,421.833333333333
"272",2014-09-29,2.87731264705882,11.9542291666667,0,0.00026504139,503.508333333333
"273",2014-09-30,5.11260658372093,7.12164583333333,0,0.0002839067575,322.783333333333
"274",2014-10-01,3.27906386333333,6.448875,6.94444444444444e-08,0.0002490007,210.852083333333
"275",2014-10-02,1.488551260625,9.41785416666667,1.10416666666667e-05,7.076777e-05,80.9979166666667
"276",2014-10-03,1.41775522916667,10.9987083333333,1.21759259259259e-05,0.0001027318925,87.95
"277",2014-10-04,1.66624917391304,11.0355833333333,2.93981481481481e-06,0.00013195672,93.4875
"278",2014-10-05,2.1787460212766,11.314375,8.86574074074074e-06,9.62862575e-05,154.058333333333
"279",2014-10-06,1.43753747675833,6.70408333333333,2.12962962962963e-06,3.6164015e-05,157.9
"280",2014-10-07,1.58362750212766,7.20583333333333,5.01851851851852e-05,3.5355155e-05,48.35625
"281",2014-10-08,1.97904696234043,9.6129375,0.000232407407407407,9.6811515e-05,29.3416666666667
"282",2014-10-09,1.3930128644375,9.55239583333333,4.41666666666667e-05,2.22372325e-05,11.0333333333333
"283",2014-10-10,2.69652535208333,11.1551041666667,1.21296296296296e-05,9.2097755e-05,54.5958333333333
"284",2014-10-11,3.15887083781739,9.854625,0,0.0001416357125,142.575
"285",2014-10-12,1.52467602,7.64970833333333,0.000186203703703704,4.8135415e-05,3.28125
"286",2014-10-13,1.59347231520833,8.66139583333333,1.90046296296296e-05,5.536441e-05,7.17083333333333
